"Id","Name","External url","Language","Last verified on","Documentable id","Documentable type"
"1483","1047_EN.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1047_EN.pdf","","2018-09-03","1287","Legislation"
"1482","1047.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1047.pdf","","2018-09-03","1287","Legislation"
"1481","1172.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1172.pdf","","2018-09-03","1286","Legislation"
"1480","1108.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1108.pdf","","2018-09-03","1285","Legislation"
"1479","1111.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1111.pdf","","2018-09-03","1284","Legislation"
"1478","1112.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1112.pdf","","2018-09-03","1283","Legislation"
"1477","1113.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1113.pdf","","2018-09-03","1282","Legislation"
"1476","1114.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1114.pdf","","2018-09-03","1281","Legislation"
"1475","1115.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1115.pdf","","2018-09-03","1280","Legislation"
"1474","1116.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1116.pdf","","2018-09-03","1279","Legislation"
"1473","1090.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1090.pdf","","2018-09-03","1278","Legislation"
"1472","1119.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1119.pdf","","2018-09-03","1277","Legislation"
"1471","1124.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1124.pdf","","2018-09-03","1276","Legislation"
"1470","1123.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1123.pdf","","2018-09-03","1275","Legislation"
"1469","1173.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1173.pdf","","2018-09-03","1274","Legislation"
"1468","1174.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1174.pdf","","2018-09-03","1273","Legislation"
"1467","1240.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1240.pdf","","2018-09-03","1272","Legislation"
"1466","4008.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4008.pdf","","2018-09-03","1271","Legislation"
"1465","1359c.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1359c.pdf","","2018-09-03","1270","Legislation"
"1464","1359b.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1359b.pdf","","2018-09-03","1270","Legislation"
"1463","1359a.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1359a.pdf","","2018-09-03","1270","Legislation"
"1462","1359.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1359.pdf","","2018-09-03","1270","Legislation"
"1461","1131.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1131.pdf","","2018-09-03","1269","Legislation"
"1460","1132.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1132.pdf","","2018-09-03","1268","Legislation"
"1459","1133.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1133.pdf","","2018-09-03","1267","Legislation"
"1458","8233.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8233.pdf","","2018-09-03","1266","Legislation"
"1457","1135.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1135.pdf","","2018-09-03","1265","Legislation"
"1456","1241.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1241.pdf","","2018-09-03","1264","Legislation"
"1455","1137b.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1137b.pdf","","2018-09-03","1263","Legislation"
"1454","1137a.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1137a.pdf","","2018-09-03","1263","Legislation"
"1453","1118.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1118.pdf","","2018-09-03","1262","Legislation"
"1452","1242.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1242.pdf","","2018-09-03","1261","Legislation"
"1451","1141_amendment.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1141_amendment.pdf","","2018-09-03","1260","Legislation"
"1450","1141.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1141.pdf","","2018-09-03","1260","Legislation"
"1449","1143.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1143.pdf","","2018-09-03","1259","Legislation"
"1446","1145.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1145.pdf","","2018-09-03","1257","Legislation"
"1445","1146.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1146.pdf","","2018-09-03","1256","Legislation"
"1444","1147.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1147.pdf","","2018-09-03","1255","Legislation"
"1443","1148.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1148.pdf","","2018-09-03","1254","Legislation"
"1442","1150.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1150.pdf","","2018-09-03","1253","Legislation"
"1441","1489.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1489.pdf","","2018-09-03","1252","Legislation"
"1440","1153.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1153.pdf","","2018-09-03","1251","Legislation"
"1439","1154.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1154.pdf","","2018-09-03","1250","Legislation"
"1438","1155.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1155.pdf","","2018-09-03","1249","Legislation"
"1437","1156.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1156.pdf","","2018-09-03","1248","Legislation"
"1436","1157.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1157.pdf","","2018-09-03","1247","Legislation"
"1435","1158.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1158.pdf","","2018-09-03","1246","Legislation"
"1434","8485.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8485.pdf","","2018-09-03","1245","Legislation"
"1433","1159.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1159.pdf","","2018-09-03","1244","Legislation"
"1432","1162.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1162.pdf","","2018-09-03","1243","Legislation"
"1431","1161.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1161.pdf","","2018-09-03","1242","Legislation"
"1430","1243.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1243.pdf","","2018-09-03","1241","Legislation"
"1429","1166.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1166.pdf","","2018-09-03","1240","Legislation"
"1428","1165.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1165.pdf","","2018-09-03","1239","Legislation"
"1427","1168.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1168.pdf","","2018-09-03","1238","Legislation"
"1426","maf-plan-of-action.pdf (imported)","http://www.climatecloud.co.nz/CloudLibrary/maf-plan-of-action.pdf","","2019-03-28","1237","Legislation"
"1425","1170.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1170.pdf","","2018-09-03","1236","Legislation"
"1424","1296.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1296.pdf","","2018-09-03","1235","Legislation"
"1423","1297.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1297.pdf","","2018-09-03","1234","Legislation"
"1422","1331.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1331.pdf","","2018-09-03","1233","Legislation"
"1421","1386.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1386.pdf","","2018-09-03","1232","Legislation"
"1420","1106.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1106.pdf","","2018-09-03","1231","Legislation"
"1419","1547.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1547.pdf","","2018-09-03","1230","Legislation"
"1418","1134.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1134.pdf","","2018-09-03","1229","Legislation"
"1417","1181.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1181.pdf","","2018-09-03","1228","Legislation"
"1416","1182.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1182.pdf","","2018-09-03","1227","Legislation"
"1415","1184.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1184.pdf","","2018-09-03","1226","Legislation"
"1414","1183.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1183.pdf","","2018-09-03","1225","Legislation"
"1413","1185.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1185.pdf","","2018-09-03","1224","Legislation"
"1412","1186.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1186.pdf","","2018-09-03","1223","Legislation"
"1411","1187.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1187.pdf","","2018-09-03","1222","Legislation"
"1410","es_neeap_2017_en.pdf (imported)","https://ec.europa.eu/energy/sites/ener/files/documents/es_neeap_2017_en.pdf","","2018-03-13","1221","Legislation"
"1409","es_neeap_2017_es.pdf (imported)","https://ec.europa.eu/energy/sites/ener/files/documents/es_neeap_2017_es.pdf","","2018-03-13","1221","Legislation"
"1408","1991.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1991.pdf","","2018-09-03","1220","Legislation"
"1407","1193.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1193.pdf","","2018-09-03","1219","Legislation"
"1406","1194.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1194.pdf","","2018-09-03","1218","Legislation"
"1405","1192.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1192.pdf","","2018-09-03","1217","Legislation"
"1404","1195c.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1195c.pdf","","2018-09-03","1216","Legislation"
"1403","1195b.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1195b.pdf","","2018-09-03","1216","Legislation"
"1402","1195a.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1195a.pdf","","2018-09-03","1216","Legislation"
"1401","1198.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1198.pdf","","2018-09-03","1215","Legislation"
"1400","1199.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1199.pdf","","2018-09-03","1214","Legislation"
"1399","1201.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1201.pdf","","2018-09-03","1213","Legislation"
"1398","1202.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1202.pdf","","2018-09-03","1212","Legislation"
"1397","1203.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1203.pdf","","2018-09-03","1211","Legislation"
"1396","1205.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1205.pdf","","2018-09-03","1210","Legislation"
"1395","1206.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1206.pdf","","2018-09-03","1209","Legislation"
"1394","1207_2018.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1207_2018.pdf","","2018-09-03","1208","Legislation"
"1393","1207.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1207.pdf","","2018-09-03","1208","Legislation"
"1392","1208b.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1208b.pdf","","2018-09-03","1207","Legislation"
"1391","1208a.pdf (imported)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1208a.pdf","","2018-09-03","1207","Legislation"
